,Unnamed: 0,journey_date,Airline_name,source,Destination,departure_time,arrival_time,Duration,total_stops,Price
146,146,12/10/2021,Indigo,Delhi,Mumbai,13:10,18:35,05h 25m,1-stop,"9,998"
147,147,12/10/2021,Vistara,Delhi,Mumbai,17:45,23:00,05h 15m,1-stop,"10,050"
148,148,12/10/2021,Vistara,Delhi,Mumbai,17:45,10:40,16h 55m,1-stop,"10,050"
149,149,12/10/2021,Vistara,Delhi,Mumbai,17:45,15:00,21h 15m,1-stop,"10,050"
150,150,12/10/2021,Air India,Delhi,Mumbai,12:10,22:25,10h 15m,1-stop,"10,470"
151,151,12/10/2021,Air India,Delhi,Mumbai,12:10,08:45,20h 35m,1-stop,"10,470"
152,152,12/10/2021,Air India,Delhi,Mumbai,12:10,17:10,05h 00m,1-stop,"10,680"
153,153,12/10/2021,Vistara,Delhi,Mumbai,13:20,18:20,05h 00m,1-stop,"10,680"
154,154,12/10/2021,Air India,Delhi,Mumbai,10:15,15:40,05h 25m,1-stop,"10,680"
155,155,12/10/2021,Air India,Delhi,Mumbai,09:45,23:30,13h 45m,1-stop,"10,680"
156,156,12/10/2021,Air India,Delhi,Mumbai,09:45,07:10,21h 25m,1-stop,"10,680"
157,157,12/10/2021,Air India,Delhi,Mumbai,18:40,17:10,22h 30m,1-stop,"10,680"
158,158,12/10/2021,Air India,Delhi,Mumbai,09:45,09:40,23h 55m,1-stop,"10,680"
159,159,12/10/2021,GO FIRST,Delhi,Mumbai,08:40,18:15,09h 35m,2+-stop,"11,264"
160,160,12/10/2021,GO FIRST,Delhi,Mumbai,05:30,18:15,12h 45m,2+-stop,"11,295"
161,161,12/10/2021,Vistara,Delhi,Mumbai,08:30,13:35,05h 05m,1-stop,"11,310"
162,162,12/10/2021,Vistara,Delhi,Mumbai,08:30,14:45,06h 15m,1-stop,"11,310"
163,163,12/10/2021,Vistara,Delhi,Mumbai,17:10,13:35,20h 25m,1-stop,"11,310"
164,164,12/10/2021,Vistara,Delhi,Mumbai,17:10,14:45,21h 35m,1-stop,"11,310"
165,165,12/10/2021,Vistara,Delhi,Mumbai,11:10,13:35,26h 25m,1-stop,"11,310"
166,166,12/10/2021,Air India,Delhi,Mumbai,15:00,16:25,25h 25m,1-stop,"11,520"
167,167,12/10/2021,Air India,Delhi,Mumbai,04:55,13:40,08h 45m,1-stop,"11,900"
168,168,12/10/2021,Vistara,Delhi,Mumbai,16:05,21:50,05h 45m,1-stop,"12,150"
169,169,12/10/2021,Vistara,Delhi,Mumbai,14:10,20:15,06h 05m,1-stop,"12,150"
170,170,12/10/2021,Vistara,Delhi,Mumbai,14:10,21:50,07h 40m,1-stop,"12,150"
171,171,12/10/2021,Air India,Delhi,Mumbai,21:15,08:35,11h 20m,1-stop,"12,150"
172,172,12/10/2021,Air India,Delhi,Mumbai,09:30,21:05,11h 35m,1-stop,"12,150"
173,173,12/10/2021,Vistara,Delhi,Mumbai,20:40,08:25,11h 45m,1-stop,"12,150"
174,174,12/10/2021,Vistara,Delhi,Mumbai,08:10,20:15,12h 05m,1-stop,"12,150"
175,175,12/10/2021,Vistara,Delhi,Mumbai,19:50,08:25,12h 35m,1-stop,"12,150"
176,176,12/10/2021,Air India,Delhi,Mumbai,21:15,10:35,13h 20m,1-stop,"12,150"
177,177,12/10/2021,Vistara,Delhi,Mumbai,20:40,10:15,13h 35m,1-stop,"12,150"
178,178,12/10/2021,Vistara,Delhi,Mumbai,08:10,21:50,13h 40m,1-stop,"12,150"
179,179,12/10/2021,Vistara,Delhi,Mumbai,19:50,10:15,14h 25m,1-stop,"12,150"
180,180,12/10/2021,Vistara,Delhi,Mumbai,20:40,11:25,14h 45m,1-stop,"12,150"
181,181,12/10/2021,Vistara,Delhi,Mumbai,17:35,08:25,14h 50m,1-stop,"12,150"
182,182,12/10/2021,Air India,Delhi,Mumbai,06:10,21:05,14h 55m,1-stop,"12,150"
183,183,12/10/2021,Vistara,Delhi,Mumbai,19:50,11:25,15h 35m,1-stop,"12,150"
184,184,12/10/2021,Vistara,Delhi,Mumbai,16:05,08:25,16h 20m,1-stop,"12,150"
185,185,12/10/2021,Vistara,Delhi,Mumbai,17:35,10:15,16h 40m,1-stop,"12,150"
186,186,12/10/2021,Vistara,Delhi,Mumbai,17:35,11:25,17h 50m,1-stop,"12,150"
187,187,12/10/2021,Air India,Delhi,Mumbai,09:30,08:35,23h 05m,1-stop,"12,150"
188,188,12/10/2021,Vistara,Delhi,Mumbai,20:40,20:15,23h 35m,1-stop,"12,150"
189,189,12/10/2021,Air India,Delhi,Mumbai,09:45,12:15,26h 30m,1-stop,"12,298"
190,190,12/10/2021,Air India,Delhi,Mumbai,21:15,13:40,16h 25m,1-stop,"12,320"
191,191,12/10/2021,Indigo,Delhi,Mumbai,12:25,19:10,06h 45m,1-stop,"12,791"
192,192,12/10/2021,Indigo,Delhi,Mumbai,14:25,19:10,04h 45m,1-stop,"12,833"
193,193,12/10/2021,GO FIRST,Delhi,Mumbai,21:00,08:45,11h 45m,1-stop,"12,885"
194,194,12/10/2021,Vistara,Delhi,Mumbai,17:35,23:05,05h 30m,1-stop,"12,990"
195,195,12/10/2021,Air India,Delhi,Mumbai,09:45,17:05,07h 20m,1-stop,"12,990"
196,196,12/10/2021,Vistara,Delhi,Mumbai,13:30,23:05,09h 35m,1-stop,"12,990"
197,197,12/10/2021,Air India,Delhi,Mumbai,06:00,17:05,11h 05m,1-stop,"12,990"
198,198,12/10/2021,Air India,Delhi,Mumbai,20:40,08:05,11h 25m,1-stop,"12,990"
199,199,12/10/2021,Vistara,Delhi,Mumbai,07:20,23:05,15h 45m,1-stop,"12,990"
200,200,12/10/2021,Vistara,Delhi,Mumbai,19:55,11:50,15h 55m,1-stop,"12,990"
201,201,12/10/2021,Vistara,Delhi,Mumbai,06:20,12:30,06h 10m,1-stop,"13,200"
202,202,12/10/2021,Vistara,Delhi,Mumbai,07:30,20:20,12h 50m,1-stop,"13,200"
203,203,12/10/2021,Vistara,Delhi,Mumbai,06:20,20:20,14h 00m,1-stop,"13,200"
204,204,12/10/2021,Vistara,Delhi,Mumbai,20:30,13:00,16h 30m,1-stop,"13,200"
205,205,12/10/2021,Vistara,Delhi,Mumbai,20:30,20:20,23h 50m,1-stop,"13,200"
206,206,12/10/2021,Vistara,Delhi,Mumbai,20:30,23:15,26h 45m,1-stop,"13,200"
207,207,12/10/2021,Vistara,Delhi,Mumbai,17:30,13:00,19h 30m,1-stop,"13,410"
208,208,12/10/2021,Air India,Delhi,Mumbai,20:40,17:05,20h 25m,1-stop,"13,410"
209,209,12/10/2021,Vistara,Delhi,Mumbai,17:30,20:20,26h 50m,1-stop,"13,410"
210,210,12/10/2021,Air India,Delhi,Mumbai,18:10,14:00,19h 50m,1-stop,"13,506"
211,211,12/10/2021,Air India,Delhi,Mumbai,14:30,22:20,07h 50m,1-stop,"14,670"
212,212,12/10/2021,Air India,Delhi,Mumbai,09:45,15:55,30h 10m,1-stop,"15,405"
213,213,12/10/2021,Air India,Delhi,Mumbai,17:15,22:25,29h 10m,1-stop,"16,245"
214,214,12/10/2021,Air India,Delhi,Mumbai,10:35,16:45,06h 10m,1-stop,"16,906"
215,215,12/10/2021,Air India,Delhi,Mumbai,20:15,19:45,23h 30m,1-stop,"17,715"
216,216,12/10/2021,Air India,Delhi,Mumbai,16:55,12:25,19h 30m,1-stop,"18,030"
217,217,12/10/2021,Air India,Delhi,Mumbai,20:15,12:25,16h 10m,1-stop,"19,500"
0,0,13/10/2021,GO FIRST,Delhi,Mumbai,06:15,08:20,02h 05m,non-stop,"5,954"
1,1,13/10/2021,GO FIRST,Delhi,Mumbai,09:40,11:45,02h 05m,non-stop,"5,954"
2,2,13/10/2021,GO FIRST,Delhi,Mumbai,10:55,13:00,02h 05m,non-stop,"5,954"
3,3,13/10/2021,GO FIRST,Delhi,Mumbai,14:20,16:25,02h 05m,non-stop,"5,954"
4,4,13/10/2021,GO FIRST,Delhi,Mumbai,15:45,17:50,02h 05m,non-stop,"5,954"
5,5,13/10/2021,GO FIRST,Delhi,Mumbai,18:40,20:45,02h 05m,non-stop,"5,954"
6,6,13/10/2021,GO FIRST,Delhi,Mumbai,20:00,22:05,02h 05m,non-stop,"5,954"
7,7,13/10/2021,GO FIRST,Delhi,Mumbai,21:30,23:35,02h 05m,non-stop,"5,954"
8,8,13/10/2021,SpiceJet,Delhi,Mumbai,18:40,20:40,02h 00m,non-stop,"5,955"
9,9,13/10/2021,Indigo,Delhi,Mumbai,19:05,21:05,02h 00m,non-stop,"5,955"
10,10,13/10/2021,Indigo,Delhi,Mumbai,12:00,14:05,02h 05m,non-stop,"5,955"
11,11,13/10/2021,Indigo,Delhi,Mumbai,14:00,16:05,02h 05m,non-stop,"5,955"
12,12,13/10/2021,Indigo,Delhi,Mumbai,20:30,22:35,02h 05m,non-stop,"5,955"
13,13,13/10/2021,Indigo,Delhi,Mumbai,05:00,07:10,02h 10m,non-stop,"5,955"
14,14,13/10/2021,Indigo,Delhi,Mumbai,06:10,08:20,02h 10m,non-stop,"5,955"
15,15,13/10/2021,Indigo,Delhi,Mumbai,08:55,11:05,02h 10m,non-stop,"5,955"
16,16,13/10/2021,Indigo,Delhi,Mumbai,21:55,00:05,02h 10m,non-stop,"5,955"
17,17,13/10/2021,SpiceJet,Delhi,Mumbai,06:50,09:05,02h 15m,non-stop,"5,955"
18,18,13/10/2021,Indigo,Delhi,Mumbai,10:10,12:25,02h 15m,non-stop,"5,955"
19,19,13/10/2021,Indigo,Delhi,Mumbai,15:35,17:50,02h 15m,non-stop,"5,955"
20,20,13/10/2021,SpiceJet,Delhi,Mumbai,20:20,22:40,02h 20m,non-stop,"5,955"
21,21,13/10/2021,Indigo,Delhi,Mumbai,17:45,20:10,02h 25m,non-stop,"5,955"
22,22,13/10/2021,AirAsia,Delhi,Mumbai,19:55,22:15,02h 20m,non-stop,"5,956"
23,23,13/10/2021,Vistara,Delhi,Mumbai,06:00,08:00,02h 00m,non-stop,"5,955"
24,24,13/10/2021,Vistara,Delhi,Mumbai,09:30,11:35,02h 05m,non-stop,"5,955"
25,25,13/10/2021,Vistara,Delhi,Mumbai,12:45,14:55,02h 10m,non-stop,"5,955"
26,26,13/10/2021,Vistara,Delhi,Mumbai,15:30,17:40,02h 10m,non-stop,"5,955"
27,27,13/10/2021,Vistara,Delhi,Mumbai,16:55,19:05,02h 10m,non-stop,"5,955"
28,28,13/10/2021,Vistara,Delhi,Mumbai,20:50,23:00,02h 10m,non-stop,"5,955"
29,29,13/10/2021,Vistara,Delhi,Mumbai,07:30,09:45,02h 15m,non-stop,"5,955"
30,30,13/10/2021,Vistara,Delhi,Mumbai,10:20,12:35,02h 15m,non-stop,"5,955"
31,31,13/10/2021,Vistara,Delhi,Mumbai,19:45,22:00,02h 15m,non-stop,"5,955"
32,32,13/10/2021,Vistara,Delhi,Mumbai,08:50,11:10,02h 20m,non-stop,"5,955"
33,33,13/10/2021,Vistara,Delhi,Mumbai,17:45,20:05,02h 20m,non-stop,"5,955"
34,34,13/10/2021,Vistara,Delhi,Mumbai,18:55,21:15,02h 20m,non-stop,"5,955"
35,35,13/10/2021,Air India,Delhi,Mumbai,07:00,09:05,02h 05m,non-stop,"5,955"
36,36,13/10/2021,Air India,Delhi,Mumbai,08:00,10:10,02h 10m,non-stop,"5,955"
37,37,13/10/2021,Air India,Delhi,Mumbai,10:40,12:50,02h 10m,non-stop,"5,955"
38,38,13/10/2021,Air India,Delhi,Mumbai,20:00,22:10,02h 10m,non-stop,"5,955"
39,39,13/10/2021,Air India,Delhi,Mumbai,09:00,11:15,02h 15m,non-stop,"5,955"
40,40,13/10/2021,Air India,Delhi,Mumbai,19:00,21:15,02h 15m,non-stop,"5,955"
41,41,13/10/2021,AirAsia,Delhi,Mumbai,16:15,22:10,05h 55m,1-stop,"5,953"
42,42,13/10/2021,AirAsia,Delhi,Mumbai,09:25,16:00,06h 35m,1-stop,"5,953"
43,43,13/10/2021,AirAsia,Delhi,Mumbai,12:40,20:15,07h 35m,1-stop,"5,953"
44,44,13/10/2021,AirAsia,Delhi,Mumbai,11:55,20:15,08h 20m,1-stop,"5,953"
45,45,13/10/2021,AirAsia,Delhi,Mumbai,08:00,16:35,08h 35m,1-stop,"5,953"
46,46,13/10/2021,AirAsia,Delhi,Mumbai,04:55,14:15,09h 20m,1-stop,"5,953"
47,47,13/10/2021,AirAsia,Delhi,Mumbai,18:35,06:20,11h 45m,1-stop,"5,953"
48,48,13/10/2021,AirAsia,Delhi,Mumbai,16:15,06:20,14h 05m,1-stop,"5,953"
49,49,13/10/2021,AirAsia,Delhi,Mumbai,08:00,22:10,14h 10m,1-stop,"5,953"
50,50,13/10/2021,AirAsia,Delhi,Mumbai,05:20,20:15,14h 55m,1-stop,"5,953"
51,51,13/10/2021,GO FIRST,Delhi,Mumbai,17:45,22:25,04h 40m,1-stop,"5,954"
52,52,13/10/2021,GO FIRST,Delhi,Mumbai,08:10,13:00,04h 50m,1-stop,"5,954"
53,53,13/10/2021,GO FIRST,Delhi,Mumbai,16:10,21:05,04h 55m,1-stop,"5,954"
54,54,13/10/2021,GO FIRST,Delhi,Mumbai,10:00,15:45,05h 45m,1-stop,"5,954"
55,55,13/10/2021,GO FIRST,Delhi,Mumbai,13:30,19:20,05h 50m,1-stop,"5,954"
56,56,13/10/2021,GO FIRST,Delhi,Mumbai,12:20,18:15,05h 55m,1-stop,"5,954"
57,57,13/10/2021,GO FIRST,Delhi,Mumbai,08:10,14:55,06h 45m,1-stop,"5,954"
58,58,13/10/2021,GO FIRST,Delhi,Mumbai,12:35,19:20,06h 45m,1-stop,"5,954"
59,59,13/10/2021,GO FIRST,Delhi,Mumbai,11:20,18:15,06h 55m,1-stop,"5,954"
60,60,13/10/2021,GO FIRST,Delhi,Mumbai,16:10,23:25,07h 15m,1-stop,"5,954"
61,61,13/10/2021,GO FIRST,Delhi,Mumbai,08:10,15:40,07h 30m,1-stop,"5,954"
62,62,13/10/2021,GO FIRST,Delhi,Mumbai,09:10,18:15,09h 05m,1-stop,"5,954"
63,63,13/10/2021,GO FIRST,Delhi,Mumbai,07:10,16:20,09h 10m,1-stop,"5,954"
64,64,13/10/2021,GO FIRST,Delhi,Mumbai,08:10,17:30,09h 20m,1-stop,"5,954"
65,65,13/10/2021,GO FIRST,Delhi,Mumbai,06:00,15:25,09h 25m,1-stop,"5,954"
66,66,13/10/2021,GO FIRST,Delhi,Mumbai,08:00,18:15,10h 15m,1-stop,"5,954"
67,67,13/10/2021,GO FIRST,Delhi,Mumbai,05:00,15:45,10h 45m,1-stop,"5,954"
68,68,13/10/2021,GO FIRST,Delhi,Mumbai,19:45,07:25,11h 40m,1-stop,"5,954"
69,69,13/10/2021,GO FIRST,Delhi,Mumbai,10:00,22:25,12h 25m,1-stop,"5,954"
70,70,13/10/2021,GO FIRST,Delhi,Mumbai,19:30,07:55,12h 25m,1-stop,"5,954"
71,71,13/10/2021,GO FIRST,Delhi,Mumbai,05:20,18:15,12h 55m,1-stop,"5,954"
72,72,13/10/2021,GO FIRST,Delhi,Mumbai,08:40,22:00,13h 20m,1-stop,"5,954"
73,73,13/10/2021,GO FIRST,Delhi,Mumbai,05:45,19:20,13h 35m,1-stop,"5,954"
74,74,13/10/2021,GO FIRST,Delhi,Mumbai,20:20,09:55,13h 35m,1-stop,"5,954"
75,75,13/10/2021,Air India,Delhi,Mumbai,15:05,18:15,03h 10m,1-stop,"5,955"
76,76,13/10/2021,SpiceJet,Delhi,Mumbai,06:35,10:10,03h 35m,1-stop,"5,955"
77,77,13/10/2021,Indigo,Delhi,Mumbai,13:45,17:45,04h 00m,1-stop,"5,955"
78,78,13/10/2021,Indigo,Delhi,Mumbai,08:55,13:10,04h 15m,1-stop,"5,955"
79,79,13/10/2021,Indigo,Delhi,Mumbai,18:45,23:00,04h 15m,1-stop,"5,955"
80,80,13/10/2021,Indigo,Delhi,Mumbai,18:10,22:35,04h 25m,1-stop,"5,955"
81,81,13/10/2021,Indigo,Delhi,Mumbai,13:40,18:35,04h 55m,1-stop,"5,955"
82,82,13/10/2021,Indigo,Delhi,Mumbai,08:10,13:10,05h 00m,1-stop,"5,955"
83,83,13/10/2021,Indigo,Delhi,Mumbai,09:30,14:35,05h 05m,1-stop,"5,955"
84,84,13/10/2021,Indigo,Delhi,Mumbai,09:35,14:50,05h 15m,1-stop,"5,955"
85,85,13/10/2021,SpiceJet,Delhi,Mumbai,09:15,14:45,05h 30m,1-stop,"5,955"
86,86,13/10/2021,Indigo,Delhi,Mumbai,13:50,19:30,05h 40m,1-stop,"5,955"
87,87,13/10/2021,Indigo,Delhi,Mumbai,07:20,13:10,05h 50m,1-stop,"5,955"
88,88,13/10/2021,Indigo,Delhi,Mumbai,09:45,15:35,05h 50m,1-stop,"5,955"
89,89,13/10/2021,Indigo,Delhi,Mumbai,09:55,15:50,05h 55m,1-stop,"5,955"
90,90,13/10/2021,Indigo,Delhi,Mumbai,11:35,17:35,06h 00m,1-stop,"5,955"
91,91,13/10/2021,Indigo,Delhi,Mumbai,13:35,19:40,06h 05m,1-stop,"5,955"
92,92,13/10/2021,Indigo,Delhi,Mumbai,10:40,17:00,06h 20m,1-stop,"5,955"
93,93,13/10/2021,Indigo,Delhi,Mumbai,12:45,19:20,06h 35m,1-stop,"5,955"
94,94,13/10/2021,Indigo,Delhi,Mumbai,14:20,21:10,06h 50m,1-stop,"5,955"
95,95,13/10/2021,Indigo,Delhi,Mumbai,09:55,17:05,07h 10m,1-stop,"5,955"
96,96,13/10/2021,Indigo,Delhi,Mumbai,11:30,18:45,07h 15m,1-stop,"5,955"
97,97,13/10/2021,SpiceJet,Delhi,Mumbai,06:50,16:55,10h 05m,1-stop,"5,955"
98,98,13/10/2021,SpiceJet,Delhi,Mumbai,16:35,14:45,22h 10m,1-stop,"5,955"
99,99,13/10/2021,SpiceJet,Delhi,Mumbai,08:20,10:30,26h 10m,1-stop,"5,955"
100,100,13/10/2021,AirAsia,Delhi,Mumbai,05:35,22:10,16h 35m,2+-stop,"6,166"
101,101,13/10/2021,SpiceJet,Delhi,Mumbai,16:40,16:55,24h 15m,1-stop,"6,271"
102,102,13/10/2021,Air India,Delhi,Mumbai,17:50,21:35,03h 45m,1-stop,"6,375"
103,103,13/10/2021,Indigo,Delhi,Mumbai,16:30,22:20,05h 50m,1-stop,"6,932"
104,104,13/10/2021,Indigo,Delhi,Mumbai,10:55,16:50,05h 55m,1-stop,"7,420"
105,105,13/10/2021,Air India,Delhi,Mumbai,08:40,23:25,14h 45m,1-stop,"7,468"
106,106,13/10/2021,Air India,Delhi,Mumbai,08:40,09:40,25h 00m,1-stop,"7,468"
107,107,13/10/2021,Air India,Delhi,Mumbai,12:00,15:50,03h 50m,1-stop,"8,160"
108,108,13/10/2021,Air India,Delhi,Mumbai,07:15,15:50,08h 35m,1-stop,"8,160"
109,109,13/10/2021,Air India,Delhi,Mumbai,13:00,15:50,26h 50m,1-stop,"8,160"
110,110,13/10/2021,Indigo,Delhi,Mumbai,10:35,17:05,06h 30m,1-stop,"8,895"
111,111,13/10/2021,Vistara,Delhi,Mumbai,17:10,21:35,04h 25m,1-stop,"9,000"
112,112,13/10/2021,Air India,Delhi,Mumbai,06:20,20:00,13h 40m,1-stop,"9,000"
113,113,13/10/2021,Air India,Delhi,Mumbai,06:00,23:05,17h 05m,1-stop,"9,000"
114,114,13/10/2021,Vistara,Delhi,Mumbai,17:10,15:00,21h 50m,1-stop,"9,000"
115,115,13/10/2021,Air India,Delhi,Mumbai,20:10,20:00,23h 50m,1-stop,"9,000"
116,116,13/10/2021,Vistara,Delhi,Mumbai,13:40,21:35,07h 55m,1-stop,"9,315"
117,117,13/10/2021,Vistara,Delhi,Mumbai,13:40,15:00,25h 20m,1-stop,"9,315"
118,118,13/10/2021,Indigo,Delhi,Mumbai,17:15,23:25,06h 10m,1-stop,"9,683"
119,119,13/10/2021,Indigo,Delhi,Mumbai,17:15,00:40,07h 25m,1-stop,"9,683"
120,120,13/10/2021,Vistara,Delhi,Mumbai,17:45,23:00,05h 15m,1-stop,"9,840"
121,121,13/10/2021,Air India,Delhi,Mumbai,07:10,13:25,06h 15m,1-stop,"9,840"
122,122,13/10/2021,Air India,Delhi,Mumbai,16:40,23:30,06h 50m,1-stop,"9,840"
123,123,13/10/2021,Vistara,Delhi,Mumbai,07:10,15:00,07h 50m,1-stop,"9,840"
124,124,13/10/2021,Vistara,Delhi,Mumbai,14:45,23:00,08h 15m,1-stop,"9,840"
125,125,13/10/2021,Air India,Delhi,Mumbai,21:25,07:10,09h 45m,1-stop,"9,840"
126,126,13/10/2021,Air India,Delhi,Mumbai,21:25,09:40,12h 15m,1-stop,"9,840"
127,127,13/10/2021,Air India,Delhi,Mumbai,09:45,23:30,13h 45m,1-stop,"9,840"
128,128,13/10/2021,Vistara,Delhi,Mumbai,20:35,10:40,14h 05m,1-stop,"9,840"
129,129,13/10/2021,Air India,Delhi,Mumbai,16:40,07:10,14h 30m,1-stop,"9,840"
130,130,13/10/2021,Air India,Delhi,Mumbai,08:20,23:30,15h 10m,1-stop,"9,840"
131,131,13/10/2021,Vistara,Delhi,Mumbai,07:10,23:00,15h 50m,1-stop,"9,840"
132,132,13/10/2021,Vistara,Delhi,Mumbai,17:45,10:40,16h 55m,1-stop,"9,840"
133,133,13/10/2021,Air India,Delhi,Mumbai,16:40,09:40,17h 00m,1-stop,"9,840"
134,134,13/10/2021,Vistara,Delhi,Mumbai,20:35,15:00,18h 25m,1-stop,"9,840"
135,135,13/10/2021,Air India,Delhi,Mumbai,18:30,13:25,18h 55m,1-stop,"9,840"
136,136,13/10/2021,Vistara,Delhi,Mumbai,14:45,10:40,19h 55m,1-stop,"9,840"
137,137,13/10/2021,Indigo,Delhi,Mumbai,19:15,00:40,05h 25m,1-stop,"9,945"
138,138,13/10/2021,Air India,Delhi,Mumbai,13:00,19:25,06h 25m,1-stop,"9,988"
139,139,13/10/2021,Air India,Delhi,Mumbai,12:55,13:35,24h 40m,1-stop,"9,988"
140,140,13/10/2021,Indigo,Delhi,Mumbai,13:10,18:35,05h 25m,1-stop,"10,208"
141,141,13/10/2021,Air India,Delhi,Mumbai,16:35,16:25,23h 50m,1-stop,"10,535"
142,142,13/10/2021,Vistara,Delhi,Mumbai,13:20,18:20,05h 00m,1-stop,"10,680"
143,143,13/10/2021,Air India,Delhi,Mumbai,12:05,17:10,05h 05m,1-stop,"10,680"
144,144,13/10/2021,Air India,Delhi,Mumbai,10:15,15:40,05h 25m,1-stop,"10,680"
145,145,13/10/2021,Air India,Delhi,Mumbai,16:35,23:30,06h 55m,1-stop,"11,100"
146,146,13/10/2021,Air India,Delhi,Mumbai,16:35,07:10,14h 35m,1-stop,"11,100"
147,147,13/10/2021,Air India,Delhi,Mumbai,16:35,09:40,17h 05m,1-stop,"11,100"
148,148,13/10/2021,Vistara,Delhi,Mumbai,13:20,16:00,26h 40m,1-stop,"11,153"
149,149,13/10/2021,GO FIRST,Delhi,Mumbai,08:40,18:15,09h 35m,2+-stop,"11,264"
150,150,13/10/2021,GO FIRST,Delhi,Mumbai,05:30,18:15,12h 45m,2+-stop,"11,295"
151,151,13/10/2021,Air India,Delhi,Mumbai,18:40,17:10,22h 30m,1-stop,"11,520"
152,152,13/10/2021,SpiceJet,Delhi,Mumbai,18:15,10:30,16h 15m,1-stop,"11,731"
153,153,13/10/2021,SpiceJet,Delhi,Mumbai,18:15,13:10,18h 55m,1-stop,"11,731"
154,154,13/10/2021,Air India,Delhi,Mumbai,16:45,16:45,24h 00m,1-stop,"11,761"
155,155,13/10/2021,Vistara,Delhi,Mumbai,16:05,21:50,05h 45m,1-stop,"12,150"
156,156,13/10/2021,Vistara,Delhi,Mumbai,14:10,20:15,06h 05m,1-stop,"12,150"
157,157,13/10/2021,Air India,Delhi,Mumbai,13:30,21:05,07h 35m,1-stop,"12,150"
158,158,13/10/2021,Vistara,Delhi,Mumbai,14:10,21:50,07h 40m,1-stop,"12,150"
159,159,13/10/2021,Air India,Delhi,Mumbai,09:45,21:05,11h 20m,1-stop,"12,150"
160,160,13/10/2021,Air India,Delhi,Mumbai,21:15,08:35,11h 20m,1-stop,"12,150"
161,161,13/10/2021,Vistara,Delhi,Mumbai,20:40,08:25,11h 45m,1-stop,"12,150"
162,162,13/10/2021,Vistara,Delhi,Mumbai,08:10,20:15,12h 05m,1-stop,"12,150"
163,163,13/10/2021,Vistara,Delhi,Mumbai,19:50,08:25,12h 35m,1-stop,"12,150"
164,164,13/10/2021,Air India,Delhi,Mumbai,21:15,10:35,13h 20m,1-stop,"12,150"
165,165,13/10/2021,Vistara,Delhi,Mumbai,20:40,10:15,13h 35m,1-stop,"12,150"
166,166,13/10/2021,Vistara,Delhi,Mumbai,08:10,21:50,13h 40m,1-stop,"12,150"
167,167,13/10/2021,Vistara,Delhi,Mumbai,19:50,10:15,14h 25m,1-stop,"12,150"
168,168,13/10/2021,Vistara,Delhi,Mumbai,20:40,11:25,14h 45m,1-stop,"12,150"
169,169,13/10/2021,Vistara,Delhi,Mumbai,17:35,08:25,14h 50m,1-stop,"12,150"
170,170,13/10/2021,Air India,Delhi,Mumbai,06:10,21:05,14h 55m,1-stop,"12,150"
171,171,13/10/2021,Vistara,Delhi,Mumbai,19:50,11:25,15h 35m,1-stop,"12,150"
172,172,13/10/2021,Vistara,Delhi,Mumbai,16:05,08:25,16h 20m,1-stop,"12,150"
173,173,13/10/2021,Vistara,Delhi,Mumbai,17:35,10:15,16h 40m,1-stop,"12,150"
174,174,13/10/2021,Vistara,Delhi,Mumbai,17:35,11:25,17h 50m,1-stop,"12,150"
175,175,13/10/2021,Air India,Delhi,Mumbai,13:30,08:35,19h 05m,1-stop,"12,150"
176,176,13/10/2021,Air India,Delhi,Mumbai,09:45,12:15,26h 30m,1-stop,"12,298"
177,177,13/10/2021,Air India,Delhi,Mumbai,15:00,16:25,25h 25m,1-stop,"12,360"
178,178,13/10/2021,Air India,Delhi,Mumbai,04:55,13:40,08h 45m,1-stop,"12,635"
179,179,13/10/2021,Indigo,Delhi,Mumbai,08:50,14:30,05h 40m,1-stop,"12,791"
180,180,13/10/2021,GO FIRST,Delhi,Mumbai,21:00,08:45,11h 45m,1-stop,"12,885"
181,181,13/10/2021,Vistara,Delhi,Mumbai,17:35,23:05,05h 30m,1-stop,"12,990"
182,182,13/10/2021,Vistara,Delhi,Mumbai,06:20,13:00,06h 40m,1-stop,"12,990"
183,183,13/10/2021,Vistara,Delhi,Mumbai,13:30,23:05,09h 35m,1-stop,"12,990"
184,184,13/10/2021,Vistara,Delhi,Mumbai,06:20,20:20,14h 00m,1-stop,"12,990"
185,185,13/10/2021,Vistara,Delhi,Mumbai,07:20,23:05,15h 45m,1-stop,"12,990"
186,186,13/10/2021,Vistara,Delhi,Mumbai,19:55,11:50,15h 55m,1-stop,"12,990"
187,187,13/10/2021,Vistara,Delhi,Mumbai,20:30,12:30,16h 00m,1-stop,"12,990"
188,188,13/10/2021,Vistara,Delhi,Mumbai,06:20,23:15,16h 55m,1-stop,"12,990"
189,189,13/10/2021,Vistara,Delhi,Mumbai,20:30,20:20,23h 50m,1-stop,"12,990"
190,190,13/10/2021,Vistara,Delhi,Mumbai,07:30,13:00,05h 30m,1-stop,"13,200"
191,191,13/10/2021,Vistara,Delhi,Mumbai,17:30,23:15,05h 45m,1-stop,"13,200"
192,192,13/10/2021,Vistara,Delhi,Mumbai,07:30,20:20,12h 50m,1-stop,"13,200"
193,193,13/10/2021,Vistara,Delhi,Mumbai,07:30,23:15,15h 45m,1-stop,"13,200"
194,194,13/10/2021,Vistara,Delhi,Mumbai,17:10,13:35,20h 25m,1-stop,"13,200"
